34.0585053, -117.8219001, 69.80981459597129
34.0585236, -117.821913, 69.78780487214767
34.058523, -117.82191379999999, 69.76889472026146
34.059111699999995, -117.822026, 0.24938599105731132
34.059115399999996, -117.8220288, 0.24716462603562148
34.0591152, -117.8220286, 0.2442495280277123
34.059092299999996, -117.82199039999999, 14.717798819481652
34.0590921, -117.82199039999999, 14.712333574625614
34.0590918, -117.8219905, 14.687907570427367
33.932444499999995, -117.63033449999999, 13.859396277016652
33.9324442, -117.6303348, 13.840662436026381
33.932443899999996, -117.63033499999999, 13.836972710006
